Transport,route_name,route_link,Date,busname,bustype,departing_time,duration,bp_time,star_rating,price,seats_available
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 43362,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:50,06h 05m,11:55,3.9,352,33
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 1549,RAJADHANI AC (CONVERTED METRO LUXURY),06:00,05h 40m,11:40,3.0,374,34
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 40577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,04h 50m,11:20,2.7,352,29
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 42131,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:10,05h 00m,12:10,3.1,352,33
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 2981,RAJADHANI AC (CONVERTED METRO LUXURY),07:20,05h 40m,13:00,2.1,374,36
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 7693,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,05h 20m,13:20,3.6,352,31
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 1650,RAJADHANI AC (CONVERTED METRO LUXURY),08:20,05h 40m,14:00,2.0,393,34
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 31110,RAJDHANI (A.C. Semi Sleeper),08:40,05h 40m,14:20,3.9,374,37
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 17162,eGARUDA,09:00,06h 10m,15:10,3.3,415,34
APSRTC,Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,2024-07-24,TSRTC - 4076,RAJADHANI AC (CONVERTED METRO LUXURY),09:00,05h 45m,14:45,2.3,374,36
